"Station","Epiyear","Epiweek","Date","Daily_Rainfall_Total_mm","Highest_30_Min_Rainfall_mm","Highest_60_Min_Rainfall_mm","Highest_120_Min_Rainfall_mm","Mean_Temperature_degC","Maximum_Temperature_degC","Minimum_Temperature_degC","Mean_Wind_Speed_kmh","Max_Wind_Speed_kmh"
"Admiralty",2012,39,2012-09-25,5.8,NA,NA,NA,28.1,31.2,25.4,5.8,22
"Admiralty",2012,39,2012-09-26,0.8,NA,NA,NA,26.7,28.7,23.2,7.3,31
"Admiralty",2012,39,2012-09-27,9.4,NA,NA,NA,28,32.3,23.3,8.4,61.2
"Admiralty",2012,39,2012-09-28,0,NA,NA,NA,28.3,32.7,23.6,7,29.5
"Admiralty",2012,39,2012-09-29,5.8,NA,NA,NA,27.5,31.8,24.9,5.9,27.4
"Admiralty",2012,40,2012-09-30,3.4,NA,NA,NA,27.1,32.2,24.5,6.7,32.4
"Admiralty",2012,40,2012-10-01,0,NA,NA,NA,28.4,33.5,24.4,7.3,28.1
"Admiralty",2012,40,2012-10-02,0,NA,NA,NA,28.4,32.2,25.8,7,25.9
"Admiralty",2012,40,2012-10-03,0,NA,NA,NA,29.1,32.7,26.1,6.8,31.7
"Admiralty",2012,40,2012-10-04,0,NA,NA,NA,28.6,32.1,26.1,7.8,33.5
"Admiralty",2012,40,2012-10-05,0,NA,NA,NA,27.9,30.3,26.7,8,30.2
"Admiralty",2012,40,2012-10-06,2.4,NA,NA,NA,27.9,31.5,25.1,8.6,29.9
"Admiralty",2012,41,2012-10-07,0,NA,NA,NA,27.4,29.9,25.2,6.8,28.4
"Admiralty",2012,41,2012-10-08,0,NA,NA,NA,28.5,32.8,25.3,6,21.6
"Admiralty",2012,41,2012-10-09,2.2,NA,NA,NA,27.2,32.5,25.3,5.5,29.5
"Admiralty",2012,41,2012-10-10,1.2,NA,NA,NA,27.6,33.5,24.7,6.1,27
"Admiralty",2012,41,2012-10-11,0.6,NA,NA,NA,27.4,33.2,25.6,5.4,31.3
"Admiralty",2012,41,2012-10-12,29.8,NA,NA,NA,27.3,33.1,24.2,6.5,27
"Admiralty",2012,41,2012-10-13,22.2,NA,NA,NA,26,31.3,24.2,5.9,32
"Admiralty",2012,42,2012-10-14,8,NA,NA,NA,26.7,33.6,24.6,5.8,36.7
"Admiralty",2012,42,2012-10-15,0,NA,NA,NA,27.1,31.9,24.8,6.7,26.6
"Admiralty",2012,42,2012-10-16,0,NA,NA,NA,27.5,32.1,24.8,6.1,32
"Admiralty",2012,42,2012-10-17,15.2,NA,NA,NA,26.4,32.7,23.5,4.9,37.1
"Admiralty",2012,42,2012-10-18,46.6,NA,NA,NA,26.1,31.3,23.5,4.4,28.1
"Admiralty",2012,42,2012-10-19,0.8,NA,NA,NA,25.9,30.5,24.2,6.2,27
"Admiralty",2012,42,2012-10-20,15.8,NA,NA,NA,26.4,32.3,24.3,6.2,29.5
"Admiralty",2012,43,2012-10-21,8.2,NA,NA,NA,26.2,30.1,24.6,4.2,23
"Admiralty",2012,43,2012-10-22,0,NA,NA,NA,27.2,32.7,24.5,6.7,35.3
"Admiralty",2012,43,2012-10-23,0,NA,NA,NA,28.3,33.1,24.6,6.8,25.6
"Admiralty",2012,43,2012-10-24,0,NA,NA,NA,29.1,33.9,25.6,6.9,27.4
"Admiralty",2012,43,2012-10-25,0,NA,NA,NA,28.7,33.3,26.2,9.7,36.7
"Admiralty",2012,43,2012-10-26,0,NA,NA,NA,28.7,32.7,26.1,9.7,32.8
"Admiralty",2012,43,2012-10-27,0,NA,NA,NA,28.8,33.9,26,7,24.1
"Admiralty",2012,44,2012-10-28,0,NA,NA,NA,28.7,33.1,26,10.8,35.3
"Admiralty",2012,44,2012-10-29,0,NA,NA,NA,28.5,32.6,26,8.8,34.9
"Admiralty",2012,44,2012-10-30,1.2,NA,NA,NA,27.6,31.2,25.6,7.4,29.5
"Admiralty",2012,44,2012-10-31,4,NA,NA,NA,26.5,30.8,24.6,7.2,31.7
"Admiralty",2012,44,2012-11-01,9,NA,NA,NA,26,31.7,24.3,5.9,29.5
"Admiralty",2012,44,2012-11-02,0,NA,NA,NA,27.4,33.4,24.4,5.9,30.2
"Admiralty",2012,44,2012-11-03,29.6,NA,NA,NA,25.6,29.1,23.4,7.9,30.6
"Admiralty",2012,45,2012-11-04,8.2,NA,NA,NA,25.8,31.1,23.7,8.1,30.6
"Admiralty",2012,45,2012-11-05,0,NA,NA,NA,26.2,29.1,23.1,7.8,35.3
"Admiralty",2012,45,2012-11-06,4.4,NA,NA,NA,26.4,31.7,24.2,7.7,26.6
"Admiralty",2012,45,2012-11-07,0.8,NA,NA,NA,27.4,31.3,24.9,6.7,32
"Admiralty",2012,45,2012-11-08,20.8,NA,NA,NA,26.9,32.5,24.3,6.3,32.4
"Admiralty",2012,45,2012-11-09,17.8,NA,NA,NA,26.6,31.9,24.6,5.8,40.3
"Admiralty",2012,45,2012-11-10,7.4,NA,NA,NA,26.5,32,24.5,5,32.4
"Admiralty",2012,46,2012-11-11,0,NA,NA,NA,27.3,31.2,25.4,6.8,28.4
"Admiralty",2012,46,2012-11-12,10.2,NA,NA,NA,26.6,31.6,23.4,6.6,33.5
"Admiralty",2012,46,2012-11-13,9.6,NA,NA,NA,26.3,31.2,24.3,6.5,31.7
"Admiralty",2012,46,2012-11-14,25,NA,NA,NA,26.5,32.8,23.2,5.2,36.4
"Admiralty",2012,46,2012-11-15,4.8,NA,NA,NA,27.7,31.4,25.2,5,23.8
"Admiralty",2012,46,2012-11-16,3.6,NA,NA,NA,28.1,33.8,24.9,6.8,35.3
"Admiralty",2012,46,2012-11-17,47.2,NA,NA,NA,26.7,32.1,23.6,7.3,52.6
"Admiralty",2012,47,2012-11-18,5,NA,NA,NA,27.2,32.7,24,5.9,33.1
"Admiralty",2012,47,2012-11-19,16,NA,NA,NA,26.4,29.4,24.2,7,36
"Admiralty",2012,47,2012-11-20,0,NA,NA,NA,28,33,24.9,6.7,31
"Admiralty",2012,47,2012-11-21,30,NA,NA,NA,27.2,33.9,24.2,6.1,41
"Admiralty",2012,47,2012-11-22,0.2,NA,NA,NA,26.9,29.2,25,5.1,42.5
"Admiralty",2012,47,2012-11-23,38,NA,NA,NA,26.9,33.5,23.6,5,44.3
"Admiralty",2012,47,2012-11-24,0,NA,NA,NA,27.1,30.7,23.4,11.6,32.4
"Admiralty",2012,48,2012-11-25,1.8,NA,NA,NA,26.7,30.9,24.7,5.4,22.3
"Admiralty",2012,48,2012-11-26,7.6,NA,NA,NA,27,32.5,24.8,5.5,38.2
"Admiralty",2012,48,2012-11-27,4.2,NA,NA,NA,26.7,32.5,24.3,5.7,33.5
"Admiralty",2012,48,2012-11-28,29.6,NA,NA,NA,27.3,34.5,24.4,4.7,35.6
"Admiralty",2012,48,2012-11-29,21.8,NA,NA,NA,26.7,32,24.4,6.1,41.8
"Admiralty",2012,48,2012-11-30,6,NA,NA,NA,27.4,32.7,25.1,5.1,36
"Admiralty",2012,48,2012-12-01,1.8,NA,NA,NA,26.3,30.2,24.9,5.4,19.4
"Admiralty",2012,49,2012-12-02,1.6,NA,NA,NA,27.1,30.4,24.3,5.9,19.1
"Admiralty",2012,49,2012-12-03,71.6,NA,NA,NA,25.6,29.8,23.4,7.9,37.4
"Admiralty",2012,49,2012-12-04,11.8,NA,NA,NA,26,31.6,23.7,6.7,32.8
"Admiralty",2012,49,2012-12-05,84,NA,NA,NA,26.2,31.1,23.9,6.2,31.7
"Admiralty",2012,49,2012-12-06,1.2,NA,NA,NA,26.6,32.2,24.6,7.5,39.2
"Admiralty",2012,49,2012-12-07,0,NA,NA,NA,27.9,31.7,25.1,10.7,40
"Admiralty",2012,49,2012-12-08,0,NA,NA,NA,27.6,29.8,25.7,8.5,29.9
"Admiralty",2012,50,2012-12-09,0.4,NA,NA,NA,27.1,30.3,25.3,7.7,29.9
"Admiralty",2012,50,2012-12-10,0.6,NA,NA,NA,26.6,31.4,24.6,6.3,39.6
"Admiralty",2012,50,2012-12-11,21.4,NA,NA,NA,26.2,29.9,22.6,6,38.9
"Admiralty",2012,50,2012-12-12,3,NA,NA,NA,26.1,31.2,23.8,7,33.1
"Admiralty",2012,50,2012-12-13,20,NA,NA,NA,25.4,30.5,23.3,8.1,45
"Admiralty",2012,50,2012-12-14,0.2,NA,NA,NA,26.8,30.8,24.6,6.3,29.2
"Admiralty",2012,50,2012-12-15,1.6,NA,NA,NA,26.9,30.5,25,6.4,28.8
"Admiralty",2012,51,2012-12-16,45.2,NA,NA,NA,25.5,30.1,23.5,5.5,33.5
"Admiralty",2012,51,2012-12-17,27.2,NA,NA,NA,25.7,29.7,23.8,5.9,37.8
"Admiralty",2012,51,2012-12-18,12.6,NA,NA,NA,25.2,29,23.7,5.6,40.3
"Admiralty",2012,51,2012-12-19,7.4,NA,NA,NA,25.7,31.7,23.5,6,48.6
"Admiralty",2012,51,2012-12-20,0.2,NA,NA,NA,27.2,31.1,23.6,8.7,30.6
"Admiralty",2012,51,2012-12-21,1.8,NA,NA,NA,27.2,32,24.9,5.7,29.9
"Admiralty",2012,51,2012-12-22,10,NA,NA,NA,26.3,32.4,23.8,6.5,41
"Admiralty",2012,52,2012-12-23,0.2,NA,NA,NA,26.6,31.2,24.5,9,30.6
"Admiralty",2012,52,2012-12-24,2.8,NA,NA,NA,26.2,29.5,24.7,8.6,26.6
"Admiralty",2012,52,2012-12-25,0.4,NA,NA,NA,24.7,27,23.7,7.4,31
"Admiralty",2012,52,2012-12-26,0,NA,NA,NA,26,29.5,23.5,8.3,33.8
"Admiralty",2012,52,2012-12-27,0,NA,NA,NA,26.6,29.7,25,8.7,28.4
"Admiralty",2012,52,2012-12-28,28.8,NA,NA,NA,26.7,29.8,24.7,8.6,34.9
"Admiralty",2012,52,2012-12-29,11.6,NA,NA,NA,26.5,30,24.6,6.2,35.3
"Admiralty",2013,1,2012-12-30,1.6,NA,NA,NA,27.1,29.9,25.4,7.3,38.5
"Admiralty",2013,1,2012-12-31,86.8,NA,NA,NA,25.5,29.3,22.7,7.3,41.4
"Admiralty",2013,1,2013-01-01,0.2,NA,NA,NA,27,32,23.6,7.2,28.8
"Admiralty",2013,1,2013-01-02,27.6,NA,NA,NA,26.3,30.8,23.2,7.2,35.3
"Admiralty",2013,1,2013-01-03,1.6,NA,NA,NA,26.6,31.4,24.8,8.3,27.7
"Admiralty",2013,1,2013-01-04,0,NA,NA,NA,27,30.9,24.5,10,28.1
"Admiralty",2013,1,2013-01-05,0,NA,NA,NA,27.1,30.2,25,9.4,29.9
"Admiralty",2013,2,2013-01-06,0,NA,NA,NA,28.1,33,24.5,8.5,33.5
"Admiralty",2013,2,2013-01-07,0,NA,NA,NA,29.1,33.4,25.4,10.7,50.8
"Admiralty",2013,2,2013-01-08,33.4,NA,NA,NA,26.6,31.7,21.9,9.1,73.1
"Admiralty",2013,2,2013-01-09,14,NA,NA,NA,26.4,31.5,22.5,8.3,40.3
"Admiralty",2013,2,2013-01-10,0,NA,NA,NA,26.8,30.5,24.4,9,26.6
"Admiralty",2013,2,2013-01-11,0,NA,NA,NA,27.4,30.8,25.7,12.6,36
"Admiralty",2013,2,2013-01-12,2.6,NA,NA,NA,27.3,32.5,25.3,9.8,29.9
"Admiralty",2013,3,2013-01-13,8.4,NA,NA,NA,26.4,30.9,24.3,7.6,47.5
"Admiralty",2013,3,2013-01-14,3.8,NA,NA,NA,26.9,31,24.8,10.7,32
"Admiralty",2013,3,2013-01-15,5,NA,NA,NA,26.8,30.4,24.8,11.7,37.8
"Admiralty",2013,3,2013-01-16,1.8,NA,NA,NA,26.7,29.4,25.3,12.2,35.3
"Admiralty",2013,3,2013-01-17,0,NA,NA,NA,27,30.7,24.6,14,35.3
"Admiralty",2013,3,2013-01-18,62.6,NA,NA,NA,26.5,32.4,23.7,12,41.4
"Admiralty",2013,3,2013-01-19,30.4,NA,NA,NA,23.7,24.5,22.9,9,28.4
"Admiralty",2013,4,2013-01-20,8,NA,NA,NA,24.5,26.1,23.7,7.3,27.7
"Admiralty",2013,4,2013-01-21,1.4,NA,NA,NA,26.5,30.3,24,10.2,35.3
"Admiralty",2013,4,2013-01-22,1,NA,NA,NA,25.6,27.7,23.8,10.2,33.1
"Admiralty",2013,4,2013-01-23,0,NA,NA,NA,26.9,30.5,24.5,11.2,36.7
"Admiralty",2013,4,2013-01-24,0,NA,NA,NA,26.8,30.1,25.1,11.2,41
"Admiralty",2013,4,2013-01-25,0,NA,NA,NA,26.8,30.6,24.4,11.5,34.9
"Admiralty",2013,4,2013-01-26,0,NA,NA,NA,27,30.9,24.5,12.6,34.9
"Admiralty",2013,5,2013-01-27,0,NA,NA,NA,26.8,30.8,24.4,12.4,36.7
"Admiralty",2013,5,2013-01-28,0.2,NA,NA,NA,26.8,30.5,24.7,11.1,31.7
"Admiralty",2013,5,2013-01-29,0,NA,NA,NA,26.9,30.5,24.4,13.5,43.6
"Admiralty",2013,5,2013-01-30,0,NA,NA,NA,27.1,31,24.2,13.1,37.4
"Admiralty",2013,5,2013-01-31,0,NA,NA,NA,27.3,31.2,24.7,13.2,37.8
"Admiralty",2013,5,2013-02-01,0,NA,NA,NA,27.4,30.6,25.2,14.6,41.8
"Admiralty",2013,5,2013-02-02,0,NA,NA,NA,27.8,32.1,24.8,13.2,39.2
"Admiralty",2013,6,2013-02-03,39.6,NA,NA,NA,25.6,27.4,24.4,9.5,38.5
"Admiralty",2013,6,2013-02-04,1,NA,NA,NA,26.4,28.9,24.2,9.4,29.2
"Admiralty",2013,6,2013-02-05,5.6,NA,NA,NA,25.8,29,23.4,7.9,32.4
"Admiralty",2013,6,2013-02-06,6.2,NA,NA,NA,25.5,29.2,24,7,27.4
"Admiralty",2013,6,2013-02-07,4.4,NA,NA,NA,26.3,30.6,23.9,8.1,33.5
"Admiralty",2013,6,2013-02-08,33.6,NA,NA,NA,25.5,29.5,24,5.4,29.2
"Admiralty",2013,6,2013-02-09,28.6,NA,NA,NA,26,32.5,23.8,7,34.6
"Admiralty",2013,7,2013-02-10,21.6,NA,NA,NA,24.5,25.4,23.3,9.6,35.3
"Admiralty",2013,7,2013-02-11,0.8,NA,NA,NA,24.8,28.4,23.5,7.3,31
"Admiralty",2013,7,2013-02-12,28.2,NA,NA,NA,25.5,29,23.7,9.6,37.4
"Admiralty",2013,7,2013-02-13,0.8,NA,NA,NA,26.5,30.2,24.5,10.4,38.2
"Admiralty",2013,7,2013-02-14,29.8,NA,NA,NA,24.8,27.5,23.4,6.8,31.3
"Admiralty",2013,7,2013-02-15,9,NA,NA,NA,25.4,29.8,23.7,8.5,46.8
"Admiralty",2013,7,2013-02-16,2,NA,NA,NA,25.7,30.4,24.4,7.4,38.9
"Admiralty",2013,8,2013-02-17,1,NA,NA,NA,24.7,25.7,23.9,7.5,28.8
"Admiralty",2013,8,2013-02-18,15,NA,NA,NA,26,31.1,24.3,7.7,26.6
"Admiralty",2013,8,2013-02-19,0.4,NA,NA,NA,25.8,27.8,24.7,8.7,27.7
"Admiralty",2013,8,2013-02-20,0.6,NA,NA,NA,27,32,24.5,8.5,25.2
"Admiralty",2013,8,2013-02-21,0.2,NA,NA,NA,26.8,29.6,24.9,9,24.5
"Admiralty",2013,8,2013-02-22,0,NA,NA,NA,27.3,32.1,24.5,12.5,35.6
"Admiralty",2013,8,2013-02-23,0,NA,NA,NA,27.5,31.6,24.1,12.2,36.4
"Admiralty",2013,9,2013-02-24,0,NA,NA,NA,27.3,30,24.8,12.2,38.5
"Admiralty",2013,9,2013-02-25,65.8,NA,NA,NA,26.9,32,23.9,8.2,44.6
"Admiralty",2013,9,2013-02-26,19.6,NA,NA,NA,26.8,33,24.6,7.4,36.4
"Admiralty",2013,9,2013-02-27,5.2,NA,NA,NA,27.2,31.9,24.5,7.6,25.2
"Admiralty",2013,9,2013-02-28,0,NA,NA,NA,27.6,33.9,25.1,7.4,33.8
"Admiralty",2013,9,2013-03-01,0,NA,NA,NA,28.1,34.1,25.3,8.6,30.6
"Admiralty",2013,9,2013-03-02,21.2,NA,NA,NA,27.8,32.3,24.7,9.2,41.4
"Admiralty",2013,10,2013-03-03,0,NA,NA,NA,27.6,31.1,25.2,13.5,40.3
"Admiralty",2013,10,2013-03-04,0,NA,NA,NA,27.6,31.4,24.9,13.5,46.4
"Admiralty",2013,10,2013-03-05,0.2,NA,NA,NA,27.3,30.9,25,11.6,46.8
"Admiralty",2013,10,2013-03-06,0.2,NA,NA,NA,27.2,30.5,25.1,11.6,34.9
"Admiralty",2013,10,2013-03-07,0,NA,NA,NA,27.6,32.5,24.9,12.4,37.4
"Admiralty",2013,10,2013-03-08,0,NA,NA,NA,27.8,31.3,25.5,13.2,42.5
"Admiralty",2013,10,2013-03-09,3,NA,NA,NA,26.9,31.3,24.7,10,40.7
"Admiralty",2013,11,2013-03-10,11.6,NA,NA,NA,27.1,33.4,24.5,7.7,28.1
"Admiralty",2013,11,2013-03-11,0,NA,NA,NA,27.5,32.9,25.1,10.5,37.1
"Admiralty",2013,11,2013-03-12,0,NA,NA,NA,27.9,33.8,24.7,10.2,31
"Admiralty",2013,11,2013-03-13,19,NA,NA,NA,27.4,34.4,23.1,8.3,60.5
"Admiralty",2013,11,2013-03-14,0,NA,NA,NA,27.5,33.1,25.5,8.7,33.1
"Admiralty",2013,11,2013-03-15,0,NA,NA,NA,28.3,32.8,24.9,11,37.4
"Admiralty",2013,11,2013-03-16,0,NA,NA,NA,28.3,32.4,25.5,11.7,36.4
"Admiralty",2013,12,2013-03-17,16,NA,NA,NA,26.9,32,25.2,8.4,45.7
"Admiralty",2013,12,2013-03-18,0,NA,NA,NA,28.3,34.3,25.2,10.6,30.2
"Admiralty",2013,12,2013-03-19,0,NA,NA,NA,28.4,33.5,25.7,11,32.8
"Admiralty",2013,12,2013-03-20,0,NA,NA,NA,28.9,33.8,26,9.6,27.7
"Admiralty",2013,12,2013-03-21,0.2,NA,NA,NA,28.7,33,27.4,8.9,33.8
"Admiralty",2013,12,2013-03-22,18.6,NA,NA,NA,27.9,32.9,24.5,8.8,30.6
"Admiralty",2013,12,2013-03-23,5.8,NA,NA,NA,28,33,25.6,7,42.1
"Admiralty",2013,13,2013-03-24,50,NA,NA,NA,27.9,36.2,22.9,7,60.5
"Admiralty",2013,13,2013-03-25,0.4,NA,NA,NA,27.8,33.7,24.7,6.4,38.2
"Admiralty",2013,13,2013-03-26,10.4,NA,NA,NA,28.1,34,24.9,6.3,35.3
"Admiralty",2013,13,2013-03-27,0,NA,NA,NA,29,32.2,26.3,6.2,29.5
"Admiralty",2013,13,2013-03-28,16.4,NA,NA,NA,28.1,32.9,25.4,5.8,37.4
"Admiralty",2013,13,2013-03-29,36.2,NA,NA,NA,27.7,34.6,24,5.6,27.7
"Admiralty",2013,13,2013-03-30,49.2,NA,NA,NA,28.1,34.9,24.1,5.6,55.1
"Admiralty",2013,14,2013-03-31,10.4,NA,NA,NA,28.4,34.7,25.3,6.1,37.1
"Admiralty",2013,14,2013-04-01,21,NA,NA,NA,27.9,34.5,23.6,6.3,42.1
"Admiralty",2013,14,2013-04-02,10.6,NA,NA,NA,28.5,33.5,25.4,5.5,28.1
"Admiralty",2013,14,2013-04-03,10.8,NA,NA,NA,28.1,34.1,24.4,6.3,31.7
"Admiralty",2013,14,2013-04-04,4.4,NA,NA,NA,27.5,32.1,25.2,6.3,28.8
"Admiralty",2013,14,2013-04-05,0,NA,NA,NA,28.8,32.7,25.7,8.7,30.6
"Admiralty",2013,14,2013-04-06,1,NA,NA,NA,27.9,30.1,25.9,12.6,65.2
"Admiralty",2013,15,2013-04-07,0,NA,NA,NA,28.1,30.1,26,12.7,45
"Admiralty",2013,15,2013-04-08,0.8,NA,NA,NA,28.2,32.5,25.7,6.3,38.2
"Admiralty",2013,15,2013-04-09,0,NA,NA,NA,28,32.3,25.9,5.2,22
"Admiralty",2013,15,2013-04-10,0,NA,NA,NA,28.6,33.3,26.2,6.6,32.8
"Admiralty",2013,15,2013-04-11,0,NA,NA,NA,27.3,30.3,24.6,6.8,21.2
"Admiralty",2013,15,2013-04-12,0,NA,NA,NA,29,35.1,25.6,7.6,26.6
"Admiralty",2013,15,2013-04-13,3.4,NA,NA,NA,29.5,35,26.1,6.9,41.8
"Admiralty",2013,16,2013-04-14,0.8,NA,NA,NA,26.2,29.2,22.6,6.9,61.9
"Admiralty",2013,16,2013-04-15,0,NA,NA,NA,29.3,35.1,25.4,8.3,28.1
"Admiralty",2013,16,2013-04-16,5,NA,NA,NA,29.9,35.2,26.9,7.7,31
"Admiralty",2013,16,2013-04-17,0.4,NA,NA,NA,28.2,31,25,11.1,42.5
"Admiralty",2013,16,2013-04-18,1.2,NA,NA,NA,30,33.6,27.1,9.2,36.4
"Admiralty",2013,16,2013-04-19,0,NA,NA,NA,27.2,30.6,25,6.7,24.1
"Admiralty",2013,16,2013-04-20,0,NA,NA,NA,29.6,34.3,26.4,6.2,26.3
"Admiralty",2013,17,2013-04-21,17.8,NA,NA,NA,26.2,33.4,23.7,6.8,60.8
"Admiralty",2013,17,2013-04-22,11.4,NA,NA,NA,27.8,35.1,23.6,6.2,28.1
"Admiralty",2013,17,2013-04-23,0.2,NA,NA,NA,27.5,32.3,25.1,5.8,35.6
"Admiralty",2013,17,2013-04-24,16,NA,NA,NA,27.6,34.2,24.2,5,31.7
"Admiralty",2013,17,2013-04-25,20.8,NA,NA,NA,27.8,31.8,25.1,6.4,21.2
"Admiralty",2013,17,2013-04-26,0.8,NA,NA,NA,27.3,31.5,23.6,5.5,47.5
"Admiralty",2013,17,2013-04-27,27.6,NA,NA,NA,27.6,33.8,23.4,4.8,52.2
"Admiralty",2013,18,2013-04-28,40.4,NA,NA,NA,25.9,27.3,23.5,4.6,26.6
"Admiralty",2013,18,2013-04-29,16.2,NA,NA,NA,27.7,32.3,24.9,5.5,23.8
"Admiralty",2013,18,2013-04-30,0,NA,NA,NA,28.9,33.9,25.5,5.3,29.9
"Admiralty",2013,18,2013-05-01,0.8,NA,NA,NA,28.1,30.9,26.2,4.6,25.2
"Admiralty",2013,18,2013-05-02,7.2,NA,NA,NA,27.9,32,25,5.9,43.6
"Admiralty",2013,18,2013-05-03,0.4,NA,NA,NA,27.9,30.8,25.9,4.7,31
"Admiralty",2013,18,2013-05-04,0.2,NA,NA,NA,28.8,32.6,25.9,7.2,28.1
"Admiralty",2013,19,2013-05-05,8.4,NA,NA,NA,27.4,30.6,25.5,4.3,22.3
"Admiralty",2013,19,2013-05-06,5.4,NA,NA,NA,27.6,33.3,25.4,5.3,35.6
"Admiralty",2013,19,2013-05-07,68.6,NA,NA,NA,26.8,32.7,22.8,5.6,44.3
"Admiralty",2013,19,2013-05-08,1,NA,NA,NA,27.3,31.9,25.1,5.6,33.5
"Admiralty",2013,19,2013-05-09,0.4,NA,NA,NA,27.9,33.5,24.9,6.4,38.5
"Admiralty",2013,19,2013-05-10,7,NA,NA,NA,27.9,33.3,25,6.1,28.1
"Admiralty",2013,19,2013-05-11,0,NA,NA,NA,28.2,32,25.8,6.2,24.1
"Admiralty",2013,20,2013-05-12,0,NA,NA,NA,30.2,34.9,27.3,6.3,27
"Admiralty",2013,20,2013-05-13,0,NA,NA,NA,30.5,35.2,27.9,6.9,24.5
"Admiralty",2013,20,2013-05-14,0.6,NA,NA,NA,28.7,32.7,24.7,6.1,39.6
"Admiralty",2013,20,2013-05-15,13.4,NA,NA,NA,28.8,34,25.3,6.4,27.7
"Admiralty",2013,20,2013-05-16,0.4,NA,NA,NA,27.3,32.3,23.1,7.6,53.6
"Admiralty",2013,20,2013-05-17,0,NA,NA,NA,29.1,33.8,26,5.9,21.2
"Admiralty",2013,20,2013-05-18,0,NA,NA,NA,28.1,31.4,26.1,5.7,29.2
"Admiralty",2013,21,2013-05-19,0,NA,NA,NA,29.2,34.2,25.4,5.8,24.5
"Admiralty",2013,21,2013-05-20,0,NA,NA,NA,28.8,33.2,26.6,6.1,27.4
"Admiralty",2013,21,2013-05-21,9,NA,NA,NA,27.5,34.6,24.2,6.7,42.5
"Admiralty",2013,21,2013-05-22,19.6,NA,NA,NA,27.3,31.7,24.2,5.2,27.7
"Admiralty",2013,21,2013-05-23,10.8,NA,NA,NA,28.2,32.7,24.7,4.4,34.9
"Admiralty",2013,21,2013-05-24,4.4,NA,NA,NA,26.7,28.7,24.1,5.5,31.3
"Admiralty",2013,21,2013-05-25,0,NA,NA,NA,28.8,34.5,26.1,7,38.5
"Admiralty",2013,22,2013-05-26,14.6,NA,NA,NA,27.1,32.7,24.3,6.6,31.3
"Admiralty",2013,22,2013-05-27,0,NA,NA,NA,28.6,35.1,24.7,5.9,22
"Admiralty",2013,22,2013-05-28,0,NA,NA,NA,28.3,32.7,25.6,7.5,44.3
"Admiralty",2013,22,2013-05-29,0.2,NA,NA,NA,27,28.5,26,6.2,22
"Admiralty",2013,22,2013-05-30,0.8,NA,NA,NA,26.8,31.7,23.9,8.3,40
"Admiralty",2013,22,2013-05-31,28.4,NA,NA,NA,27.6,33.4,24.4,5.8,38.5
"Admiralty",2013,22,2013-06-01,14,NA,NA,NA,28.2,35.1,24.4,5.2,56.5
"Admiralty",2013,23,2013-06-02,4.2,NA,NA,NA,29,34.6,25.8,6.5,46.1
"Admiralty",2013,23,2013-06-03,1,NA,NA,NA,28.6,33.5,26.6,6.9,34.2
"Admiralty",2013,23,2013-06-04,0.2,NA,NA,NA,27.9,33.2,25.2,6.9,29.9
"Admiralty",2013,23,2013-06-05,5.6,NA,NA,NA,27,34.7,24,6.5,41
"Admiralty",2013,23,2013-06-06,13.8,NA,NA,NA,28,33.9,24.3,7.2,18
"Admiralty",2013,23,2013-06-07,12.2,NA,NA,NA,27.9,34.9,24.7,6.3,53.6
"Admiralty",2013,23,2013-06-08,0,NA,NA,NA,28.2,33.5,25,6.4,46.1
"Admiralty",2013,24,2013-06-09,0,NA,NA,NA,27.7,30.3,25.2,8.4,37.4
"Admiralty",2013,24,2013-06-10,5,NA,NA,NA,28.7,31.7,25.6,9.9,35.6
"Admiralty",2013,24,2013-06-11,0,NA,NA,NA,29.1,31.8,24.5,10,47.9
"Admiralty",2013,24,2013-06-12,0,NA,NA,NA,29.5,32.1,27.8,11.4,51.8
"Admiralty",2013,24,2013-06-13,0,NA,NA,NA,30,33,27.4,8.1,36
"Admiralty",2013,24,2013-06-14,0,NA,NA,NA,30.2,32.6,28,8.1,34.9
"Admiralty",2013,24,2013-06-15,0,NA,NA,NA,30.3,33.4,27.8,6.7,34.9
"Admiralty",2013,25,2013-06-16,2.8,NA,NA,NA,30.3,33.5,26.9,7.8,35.6
"Admiralty",2013,25,2013-06-17,0,NA,NA,NA,28.8,31.5,26.2,8.6,35.3
"Admiralty",2013,25,2013-06-18,0,NA,NA,NA,30,33.2,27.6,8.9,41.8
"Admiralty",2013,25,2013-06-19,0,NA,NA,NA,30.2,33.3,27.8,9.9,46.8
"Admiralty",2013,25,2013-06-20,0,NA,NA,NA,29.6,32.5,26.4,8.9,37.8
"Admiralty",2013,25,2013-06-21,0,NA,NA,NA,29.7,32.3,27.5,9.3,39.2
"Admiralty",2013,25,2013-06-22,0,NA,NA,NA,30.2,33.6,27.6,7.4,30.6
"Admiralty",2013,26,2013-06-23,0,NA,NA,NA,30.6,34.2,27.2,4.7,21.6
"Admiralty",2013,26,2013-06-24,0,NA,NA,NA,30.2,34.6,28.5,8.2,28.1
"Admiralty",2013,26,2013-06-25,2.4,NA,NA,NA,28.6,33.3,24.3,7.8,54.7
"Admiralty",2013,26,2013-06-26,1,NA,NA,NA,27.3,29.8,25.1,5.9,31.3
"Admiralty",2013,26,2013-06-27,0,NA,NA,NA,28.9,32.6,26.3,7.3,30.2
