Station,Epiyear,Epiweek,Year,Month,Day,Daily_Rainfall_Total_mm,Highest_30_Min_Rainfall_mm,Highest_60_Min_Rainfall_mm,Highest_120_Min_Rainfall_mm,Mean_Temperature_degC,Maximum_Temperature_degC,Minimum_Temperature_degC,Mean_Wind_Speed_kmh,Max_Wind_Speed_kmh
Tengah,2016,33,2016,8,17,34,NA,NA,NA,27.8,33.1,24.5,8.6,31.3
Tengah,2016,33,2016,8,18,0,NA,NA,NA,28.9,33.3,22.1,12.2,37.1
Tengah,2016,33,2016,8,19,28.3,NA,NA,NA,27.8,33.5,23.2,10.4,59.4
Tengah,2016,33,2016,8,20,0,NA,NA,NA,29.5,33.8,22.5,11.2,27.7
Tengah,2016,34,2016,8,21,65.8,NA,NA,NA,27.2,31,23.6,6.5,55.4
Tengah,2016,34,2016,8,22,0,NA,NA,NA,28.3,32.3,24.9,6.8,24.1
Tengah,2016,34,2016,8,23,0,NA,NA,NA,28.2,32.4,24.9,6.8,25.9
Tengah,2016,34,2016,8,24,23.1,NA,NA,NA,NA,31.5,25.2,11.2,57.2
Tengah,2016,34,2016,8,25,0,NA,NA,NA,NA,33.5,25.7,10.8,29.5
Tengah,2016,34,2016,8,26,0,NA,NA,NA,29.2,33.7,25.6,9.4,37.1
Tengah,2016,34,2016,8,27,0,NA,NA,NA,29,32.7,24.8,7.6,27.7
Tengah,2016,35,2016,8,28,0,NA,NA,NA,28.6,32.9,24.8,6.8,22.3
Tengah,2016,35,2016,8,29,0,NA,NA,NA,29.4,34.1,25,9,7.6
Tengah,2016,35,2016,8,30,4.9,NA,NA,NA,27.3,30.8,24,7.2,38.9
Tengah,2016,35,2016,8,31,0.8,NA,NA,NA,27.1,31.8,24.2,6.8,35.3
Tengah,2016,35,2016,9,1,16.7,NA,NA,NA,26.1,30.3,23.7,5.4,31.3
Tengah,2016,35,2016,9,2,0,NA,NA,NA,28.1,33.3,23.6,7.2,27.7
Tengah,2016,35,2016,9,3,0,NA,NA,NA,28.7,34.3,24.5,7.2,24.1
Tengah,2016,36,2016,9,4,0,NA,NA,NA,28.4,33.3,23.8,5,20.5
Tengah,2016,36,2016,9,5,0,NA,NA,NA,27.8,31.2,24.1,8.3,31.3
Tengah,2016,36,2016,9,6,0,NA,NA,NA,28.9,33.2,22.5,9.7,29.5
Tengah,2016,36,2016,9,7,58.8,NA,NA,NA,27.7,30.5,23.8,11.9,50
Tengah,2016,36,2016,9,8,0,NA,NA,NA,28.5,32.3,24.7,9,31.3
Tengah,2016,36,2016,9,9,1,NA,NA,NA,26.5,33.3,23.2,7.9,42.5
Tengah,2016,36,2016,9,10,0.9,NA,NA,NA,26.7,31.5,22.6,7.6,37.1
Tengah,2016,37,2016,9,11,24.1,NA,NA,NA,27.8,32.8,21.8,11.5,53.6
Tengah,2016,37,2016,9,12,0,NA,NA,NA,25.5,28.6,23.3,6.5,38.9
Tengah,2016,37,2016,9,13,0,NA,NA,NA,27.9,32.9,23.1,9,25.9
Tengah,2016,37,2016,9,14,16.3,NA,NA,NA,26.5,30.4,23.3,7.9,37.1
Tengah,2016,37,2016,9,15,0,NA,NA,NA,29,33.8,22.5,7.2,25.9
Tengah,2016,37,2016,9,16,10.5,NA,NA,NA,27.9,32.3,23.2,9.4,51.8
Tengah,2016,37,2016,9,17,1.4,NA,NA,NA,28.1,31.9,22.8,6.8,33.5
Tengah,2016,38,2016,9,18,8.9,NA,NA,NA,28.2,33,24,8.6,48.2
Tengah,2016,38,2016,9,19,2.9,NA,NA,NA,28.3,31.3,23.9,7.9,25.9
Tengah,2016,38,2016,9,20,6.3,NA,NA,NA,27.7,32.6,23.8,10.1,37.1
Tengah,2016,38,2016,9,21,0.8,NA,NA,NA,27,33.3,24.3,8.6,42.5
Tengah,2016,38,2016,9,22,0,NA,NA,NA,27.7,32.6,23.6,7.6,22.3
Tengah,2016,38,2016,9,23,0,NA,NA,NA,28.1,33.5,24.4,9.4,29.5
Tengah,2016,38,2016,9,24,0,NA,NA,NA,28.5,34.3,23.8,9,25.9
Tengah,2016,39,2016,9,25,0.3,NA,NA,NA,28.4,32.8,24,7.2,29.5
Tengah,2016,39,2016,9,26,0,NA,NA,NA,29,33.6,24.2,10.8,31.3
Tengah,2016,39,2016,9,27,0,NA,NA,NA,28.9,31.7,24.8,6.5,20.5
Tengah,2016,39,2016,9,28,0,NA,NA,NA,29.9,35.1,24.7,9.4,31.3
Tengah,2016,39,2016,9,29,0,NA,NA,NA,29.2,34.2,23.8,9,37.1
Tengah,2016,39,2016,9,30,0,NA,NA,NA,28.7,35.3,24.3,8.6,35.3
Tengah,2016,39,2016,10,1,0.1,NA,NA,NA,28.3,32,25.2,8.6,48.2
Tengah,2016,40,2016,10,2,0,NA,NA,NA,30.1,34.1,22.7,10.1,31.3
Tengah,2016,40,2016,10,3,10,NA,NA,NA,26.8,31,23.6,8.6,38.9
Tengah,2016,40,2016,10,4,0,NA,NA,NA,27.4,33.6,24.3,9.4,29.5
Tengah,2016,40,2016,10,5,0,NA,NA,NA,27.6,32.2,24.5,7.6,27.7
Tengah,2016,40,2016,10,6,0.6,NA,NA,NA,27.2,31,23.2,8.3,22.3
Tengah,2016,40,2016,10,7,63.2,NA,NA,NA,24.8,27.1,23.2,6.1,40.7
Tengah,2016,40,2016,10,8,0,NA,NA,NA,27.4,32.6,23.9,8.6,29.5
Tengah,2016,41,2016,10,9,0,NA,NA,NA,29,33,24.3,7.2,29.5
Tengah,2016,41,2016,10,10,0,NA,NA,NA,29.4,34.9,25.2,9.7,31.3
Tengah,2016,41,2016,10,11,0,NA,NA,NA,30,34.9,25.5,11.2,37.1
Tengah,2016,41,2016,10,12,0,NA,NA,NA,29.5,34.2,25.7,10.1,35.3
Tengah,2016,41,2016,10,13,0.3,NA,NA,NA,28.7,32.4,23.9,8.3,37.1
Tengah,2016,41,2016,10,14,23.7,NA,NA,NA,28,32.2,23.4,10.1,38.9
Tengah,2016,41,2016,10,15,0,NA,NA,NA,29.3,34.2,24.9,10.1,33.5
Tengah,2016,42,2016,10,16,7.5,NA,NA,NA,28.6,32.8,26.2,8.6,46.4
Tengah,2016,42,2016,10,17,0,NA,NA,NA,28.9,32.1,23.6,8.3,25.9
Tengah,2016,42,2016,10,18,22.5,NA,NA,NA,29,33.6,22.3,9,40.7
Tengah,2016,42,2016,10,19,20.7,NA,NA,NA,27,30.8,23.4,8.3,53.6
Tengah,2016,42,2016,10,20,0,NA,NA,NA,28.9,33.8,23.3,7.9,25.9
Tengah,2016,42,2016,10,21,26.8,NA,NA,NA,28.6,33.1,24,6.8,40.7
Tengah,2016,42,2016,10,22,2,NA,NA,NA,27.7,30.8,24.2,7.9,37.1
Tengah,2016,43,2016,10,23,0,NA,NA,NA,28.1,33.4,24.7,6.1,25.9
Tengah,2016,43,2016,10,24,5.7,NA,NA,NA,27.4,30.5,24.5,7.2,24.1
Tengah,2016,43,2016,10,25,45,NA,NA,NA,27.4,32.2,22.6,6.5,48.2
Tengah,2016,43,2016,10,26,2.1,NA,NA,NA,27.6,33,24.2,8.3,27.7
Tengah,2016,43,2016,10,27,15.3,NA,NA,NA,25.8,29.7,22.4,7.6,35.3
Tengah,2016,43,2016,10,28,30.4,NA,NA,NA,26.5,32.8,23.3,6.5,24.1
Tengah,2016,43,2016,10,29,12.3,NA,NA,NA,26.6,30.7,23.6,6.1,33.5
Tengah,2016,44,2016,10,30,0.5,NA,NA,NA,27,30.7,23.8,6.1,24.1
Tengah,2016,44,2016,10,31,0.4,NA,NA,NA,28.1,32.6,23.8,8.3,27.7
Tengah,2016,44,2016,11,1,5.2,NA,NA,NA,27.7,32.6,22.4,6.1,33.5
Tengah,2016,44,2016,11,2,5.9,NA,NA,NA,27.5,33.3,22.9,6.8,37.1
Tengah,2016,44,2016,11,3,6.7,NA,NA,NA,28,32.6,24.4,9,25.9
Tengah,2016,44,2016,11,4,1.2,NA,NA,NA,28.4,32.5,24.4,6.1,22.3
Tengah,2016,44,2016,11,5,4.4,NA,NA,NA,27.6,29.1,24.3,7.2,29.5
Tengah,2016,45,2016,11,6,0.2,NA,NA,NA,28.8,32.5,24.6,8.3,25.9
Tengah,2016,45,2016,11,7,0.9,NA,NA,NA,27.2,29.3,23.2,6.5,24.1
Tengah,2016,45,2016,11,8,0,NA,NA,NA,28.8,34.7,24,8.3,25.9
Tengah,2016,45,2016,11,9,2.3,NA,NA,NA,28.2,32.6,24,7.9,25.9
Tengah,2016,45,2016,11,10,1.1,NA,NA,NA,27.6,33.1,23.8,8.6,35.3
Tengah,2016,45,2016,11,11,51.2,NA,NA,NA,25.7,31.9,23.2,4,44.3
Tengah,2016,45,2016,11,12,13.5,NA,NA,NA,26.1,33.3,23.6,6.5,35.3
Tengah,2016,46,2016,11,13,0,NA,NA,NA,26.7,32.5,24,7.2,24.1
Tengah,2016,46,2016,11,14,42.8,NA,NA,NA,24.2,26.7,23,6.5,31.3
Tengah,2016,46,2016,11,15,0,NA,NA,NA,26.9,33.8,23.3,7.2,38.9
Tengah,2016,46,2016,11,16,1,NA,NA,NA,25.9,30.8,22.9,7.6,48.2
Tengah,2016,46,2016,11,17,0.2,NA,NA,NA,26.5,33.2,23.8,5.8,29.5
Tengah,2016,46,2016,11,18,41.5,NA,NA,NA,26,33.3,23.6,6.8,29.5
Tengah,2016,46,2016,11,19,0,NA,NA,NA,27.1,32.3,24.5,5,18.4
Tengah,2016,47,2016,11,20,0.1,NA,NA,NA,27.2,31.7,24.2,5.8,24.1
Tengah,2016,47,2016,11,21,3.7,NA,NA,NA,27.6,31.8,24.5,7.9,24.1
Tengah,2016,47,2016,11,22,0.3,NA,NA,NA,26.5,29.5,24,7.2,27.7
Tengah,2016,47,2016,11,23,3.5,NA,NA,NA,27.8,31.1,24.2,6.5,20.5
